student_id,student_name,age,gender,country,course_id,course_name,category,price_inr,enrollment_date,device_used,payment_method,time_spent_hours,completion_pct,completion_status,certificate_issued,num_quizzes_taken,quiz_avg_score,rating,dropout_flag,last_login_date
STU01335,Lindsey Savage,33.0,Female,India,CRS149,Graphic Design Masterclass Intermediate,Graphic Design,1762.32,2025-06-23,Mobile,Net Banking,10.9,30.7,In Progress,No,1,80.6,3.0,No,2025-09-14
STU00080,John Santana,20.0,Other,Nigeria,CRS197,Digital Marketing Masterclass Intermediate,digital marketing,1453.67,2025-11-14,Mobile,Debit Card,4.3,37.6,In Progress,No,3,79.8,2.7,No,2026-03-30
STU00534,Kenneth Sharp,23.0,Other,Germany,CRS181,IT & Software Masterclass Intermediate,IT and Software,5183.03,2025-09-25,Desktop,Wallet,19.9,100.0,Completed,Yes,5,82.9,4.7,No,2025-12-25
STU01042,Samantha Howard,15.0,Male,India,CRS160,Data Science Masterclass Intermediate,Data  Science,4343.96,2025-12-27,Desktop,UPI,8.4,45.9,In Progress,No,5,67.8,3.2,No,2026-01-10
STU00458,Rachel Ward,27.0,Male,Canada,CRS172,Digital Marketing Masterclass Intermediate,Digital Marketing,2648.77,2026-07-07,Mobile,Credit Card,5.9,24.6,In Progress,No,2,62.8,2.4,No,2026-08-26
STU00291,Jacob Preston,29.0,Female,India,CRS118,Web Development Masterclass Intermediate,Web Development ,2239.83,2026-06-09,Mobile,Debit Card,4.1,18.3,In Progress,No,1,58.7,3.2,No,2026-07-12
STU00371,Dean Young,21.0,Other,USA,CRS149,Web Development Masterclass Advanced,Web Development ,1724.88,2025-05-30,Desktop,Debit Card,10.0,60.8,In Progress,No,5,77.6,4.0,No,2025-10-31
STU00266,Joseph Collins,15.0,Female,India,CRS184,Business & Finance Masterclass Bootcamp,Business and Finance,2622.72,2025-08-13,Desktop,Net Banking,21.0,100.0,Completed,Yes,7,74.3,4.3,No,2026-06-09
STU00589,William Jackson,23.0,Male,USA,CRS111,Cloud Computing Masterclass Beginner,cloud computing,6438.76,2025-05-30,Desktop,Debit Card,6.5,46.8,In Progress,No,0,,3.7,No,2026-05-19
STU00478,Cody Reid,46.0,Male,Germany,CRS108,Digital Marketing Masterclass Advanced,Digital Marketing,2816.86,2025-10-21,Mobile,Net Banking,6.1,46.3,In Progress,No,3,69.6,3.9,No,2025-12-05
STU00165,Joyce Bowen,120.0,Male,India,CRS111,Business & Finance Masterclass Beginner,Business & Finance,1344.31,2026-06-13,Tablet,Debit Card,7.9,48.6,In Progress,No,2,59.5,3.7,No,2026-07-25
STU01288,Caroline Morales,42.0,Other,India,CRS183,Data Science Masterclass Advanced,data science,4238.57,2026-08-04,Desktop,Net Banking,19.2,100.0,Completed,Yes,9,81.6,3.6,No,2026-08-12
STU00094,Daniel Fisher,32.0,Other,India,CRS159,Digital Marketing Masterclass Advanced,Digital Marketing,2641.43,2025-10-15,Mobile,Debit Card,20.7,100.0,Completed,Yes,6,99.5,4.0,No,2026-04-16
STU00474,Linda Carr,19.0,Female,Germany,CRS175,Graphic Design Masterclass Bootcamp,Graphic Design,896.47,2026-06-07,Mobile,Net Banking,8.2,37.7,In Progress,No,2,78.4,2.8,No,2026-07-31
STU00198,Savannah Garcia,26.0,Other,India,CRS144,Graphic Design Masterclass Advanced,graphic design,2565.65,2025-09-26,Desktop,UPI,11.9,55.5,In Progress,No,3,58.3,4.8,No,2026-03-03
STU00186,Sandra Scott,15.0,Other,Singapore,CRS109,Graphic Design Masterclass Advanced,graphic design,1982.64,2026-08-03,Mobile,Credit Card,4.5,12.2,In Progress,No,0,,3.8,No,2026-08-27
STU00996,Douglas Tyler,26.0,Female,Philippines,CRS165,Data Science Masterclass Beginner,Data  Science,3165.02,2026-02-11,Mobile,Credit Card,6.3,25.9,In Progress,No,0,,3.6,No,2026-02-13
STU00422,Alicia Li,32.0,Male,India,CRS182,Cloud Computing Masterclass Advanced,cloud computing,6647.02,2025-12-17,Mobile,Wallet,15.4,59.5,In Progress,No,2,93.1,4.4,No,2026-03-02
STU00452,Kenneth Sanchez MD,34.0,Female,USA,CRS186,Web Development Masterclass Intermediate,Web Development,4378.24,2025-08-16,Mobile,Net Banking,19.2,96.0,Completed,No,6,97.1,5.0,No,2026-05-19
STU00257,Kurt Hurley,30.0,Male,India,CRS132,Data Science Masterclass Bootcamp,Data  Science,5697.2,2026-08-01,Mobile,Debit Card,2.6,12.6,In Progress,No,2,65.3,2.8,Yes,2026-09-03
STU00136,Jerry Wheeler,27.0,Male,India,CRS123,Business & Finance Masterclass Beginner,Business & Finance,3897.47,2025-06-16,Desktop,UPI,14.7,67.4,In Progress,No,3,54.8,4.9,No,2025-07-20
STU01200,Pamela Peterson,26.0,Other,Canada,CRS116,Personal Development Masterclass Bootcamp,Personal Development,1773.13,2026-05-15,Desktop,Wallet,32.7,100.0,Completed,Yes,5,80.7,4.9,No,2026-09-04
STU00959,Andrew Duran,34.0,Female,India,CRS104,IT & Software Masterclass Bootcamp,IT & Software,4619.85,2025-11-28,Tablet,Credit Card,17.7,81.9,In Progress,No,11,81.0,4.7,No,2026-01-07
STU00052,Jaclyn Moore,27.0,Male,India,CRS115,Web Development Masterclass Bootcamp,Web Development ,2900.17,2026-07-14,Tablet,Wallet,2.0,11.4,In Progress,No,0,,2.8,Yes,2026-09-10
STU00955,Ashley Lopez,29.0,Other,Canada,CRS102,Cloud Computing Masterclass Bootcamp,cloud computing,6910.2,2026-07-14,Mobile,Debit Card,17.0,100.0,Completed,Yes,9,81.0,4.3,No,2026-08-01
STU00584,Melissa Mcfarland,22.0,Male,USA,CRS148,IT & Software Masterclass Bootcamp,IT and Software,1675.52,2026-02-17,Desktop,Wallet,10.6,47.5,In Progress,No,2,70.1,3.4,No,2026-03-26
STU01104,Christopher Garza,32.0,Female,USA,CRS127,Cloud Computing Masterclass Beginner,cloud computing,3099.62,2025-08-24,Mobile,Net Banking,6.3,20.0,In Progress,No,2,59.0,3.7,No,2026-06-29
STU01355,Mary Anderson,34.0,Other,Germany,CRS184,Cloud Computing Masterclass Intermediate,Cloud Computing,3427.29,2026-02-03,Desktop,UPI,,85.2,In Progress,No,8,81.7,4.2,No,2026-04-08
STU01404,David Foster,39.0,Female,USA,CRS190,Graphic Design Masterclass Intermediate,graphic design,2133.15,2026-05-06,Mobile,UPI,11.8,42.6,In Progress,No,3,78.5,3.7,No,2026-08-03
STU00050,Angel Ellis,35.0,Other,India,CRS131,Web Development Masterclass Intermediate,Web Development ,4519.6,2025-08-21,Desktop,Debit Card,18.2,60.1,In Progress,No,2,100.0,3.7,No,2025-12-23
STU00342,John Coffey,21.0,Male,India,CRS182,Data Science Masterclass Beginner,Data Science,1756.62,2026-03-28,Desktop,UPI,10.7,68.9,In Progress,No,3,100.0,5.0,No,2026-07-25
STU00798,Diane Mcdowell,27.0,Male,USA,CRS163,Graphic Design Masterclass Intermediate,Graphic Design,2743.08,2025-11-20,Mobile,Net Banking,10.8,46.8,In Progress,No,1,51.4,4.1,No,2026-01-29
STU00970,Melissa Taylor,36.0,Other,Australia,CRS174,Cloud Computing Masterclass Bootcamp,Cloud Computing,6222.03,2025-05-16,Mobile,UPI,30.1,97.2,Completed,No,9,81.2,5.0,No,2026-06-01
STU00527,Brandon Hamilton,31.0,Female,India,CRS181,Business & Finance Masterclass Advanced,Business and Finance,3745.42,2026-03-31,Mobile,Debit Card,16.1,67.6,In Progress,No,8,80.2,3.6,No,2026-08-22
STU00948,Wesley Browning,24.0,Other,India,CRS156,Personal Development Masterclass Intermediate,Personal Development,1300.01,2025-07-14,Tablet,Wallet,13.7,93.8,In Progress,No,9,100.0,3.8,No,2025-10-25
STU01079,Beverly Douglas,36.0,Other,India,CRS120,IT & Software Masterclass Beginner,IT & Software,2566.2,2026-03-20,Desktop,Net Banking,23.5,89.4,In Progress,No,4,73.2,4.3,No,2026-04-10
STU00683,Mariah Robles,39.0,Other,USA,CRS186,Web Development Masterclass Intermediate,Web Dev,4790.94,2025-10-04,Desktop,Net Banking,13.2,46.5,In Progress,No,7,84.7,2.1,No,2026-07-27
STU00463,Raymond Chapman,18.0,Male,Canada,CRS168,Cloud Computing Masterclass Beginner,Cloud Computing,2783.8,2026-01-10,Mobile,UPI,16.2,100.0,Completed,Yes,7,91.5,4.7,No,2026-05-01
STU00887,Jessica Lee,16.0,Male,India,CRS180,IT & Software Masterclass Beginner,IT and Software,5196.59,2026-04-30,Desktop,Credit Card,15.8,83.5,In Progress,No,5,89.7,3.6,No,2026-08-14
STU00960,Patrick Mcneil,24.0,Male,Australia,CRS162,Personal Development Masterclass Intermediate,Personal Development,506.19,2025-03-26,,UPI,9.8,46.1,In Progress,No,2,69.8,3.0,No,2025-08-18
STU01291,Cheryl Atkins,29.0,Male,Canada,CRS170,Personal Development Masterclass Bootcamp,Personal Development,1533.93,2026-03-02,Mobile,Debit Card,11.5,65.6,In Progress,No,4,82.6,4.2,No,2026-03-25
STU00469,Tina Hall,28.0,Female,India,CRS126,Data Science Masterclass Intermediate,Data  Science,2557.64,2025-06-17,Mobile,Debit Card,7.8,41.3,In Progress,No,1,54.0,3.5,No,2025-08-29
STU00648,Carl Green,18.0,Other,India,CRS151,IT & Software Masterclass Beginner,IT and Software,4208.29,2026-06-15,Desktop,Credit Card,15.5,80.6,In Progress,No,8,74.8,4.3,No,2026-07-02
STU01191,Joseph Mayer,20.0,Male,India,CRS131,Cloud Computing Masterclass Intermediate,Cloud Computing,5953.74,2026-07-03,Mobile,Credit Card,9.5,48.6,In Progress,No,1,65.7,3.1,No,2026-07-30
STU00034,Cindy Anderson,27.0,Other,India,CRS113,Data Science Masterclass Advanced,data science,4343.27,2025-04-24,Desktop,UPI,15.4,51.2,In Progress,No,4,60.7,3.3,No,2025-08-23
STU00417,Kimberly May,31.0,Male,India,CRS161,Personal Development Masterclass Intermediate,Personal Development,649.37,2026-03-26,Desktop,Debit Card,51.5,99.2,Completed,Yes,6,89.6,4.2,No,2026-06-19
STU00810,Theresa Wilkins,19.0,Female,USA,CRS116,Cloud Computing Masterclass Beginner,cloud computing,2167.09,2025-12-13,Mobile,Net Banking,8.5,48.0,In Progress,No,4,73.0,4.1,No,2026-06-29
STU00248,Katie Ford,35.0,Female,India,CRS194,Cloud Computing Masterclass Intermediate,Cloud Computing,4022.64,2026-06-08,Tablet,Debit Card,4.7,24.0,In Progress,No,2,81.0,3.3,No,2026-09-03
STU00866,Christopher Mclaughlin,,Female,India,CRS118,Business & Finance Masterclass Bootcamp,Business and Finance,3603.24,2025-10-17,Desktop,Debit Card,11.7,68.1,In Progress,No,5,75.3,3.6,No,2026-04-23
STU01303,Nicole Howe,17.0,Female,India,CRS177,Personal Development Masterclass Bootcamp,Personal Development,1786.33,2025-05-24,Mobile,Wallet,5.1,18.7,In Progress,No,1,66.5,2.9,No,2026-07-18
STU00440,Nancy Stewart,16.0,Other,India,CRS181,Data Science Masterclass Beginner,Data  Science,5925.03,2025-06-06,Desktop,Net Banking,17.3,91.1,In Progress,No,4,73.3,4.8,No,2026-05-05
STU01342,John Johnson,32.0,Female,India,CRS106,Personal Development Masterclass Beginner,Personal Development,1517.94,2025-06-25,Mobile,Net Banking,24.4,89.9,In Progress,No,7,97.2,4.1,No,2025-11-07
STU01480,Vanessa Cuevas,27.0,Female,India,CRS122,Data Science Masterclass Advanced,data science,3930.48,2026-05-11,Desktop,Wallet,22.0,98.8,Completed,Yes,9,88.6,4.1,No,2026-08-04
STU00217,Brent Rodgers,26.0,Male,India,CRS156,Personal Development Masterclass Advanced,Personal Development,1250.6,2025-04-22,Mobile,Credit Card,2.5,0.0,Not Started,No,0,,,No,2026-06-23
STU01479,Elizabeth Allen,26.0,Other,India,CRS100,Business & Finance Masterclass Beginner,Business & Finance,1739.11,2026-04-30,,UPI,23.6,92.8,In Progress,No,12,73.9,3.8,No,2026-05-15
STU01287,Lori Meadows,25.0,Female,India,CRS188,Graphic Design Masterclass Beginner,graphic design,2164.0,2026-07-22,Mobile,UPI,17.7,97.6,Completed,No,6,75.3,4.1,No,2026-09-13
STU00544,Gregory Franco,21.0,Male,UK,CRS104,IT & Software Masterclass Beginner,IT & Software,1802.11,2025-03-22,Mobile,Debit Card,8.0,42.2,In Progress,No,1,71.3,4.5,No,2025-10-31
STU01465,Patricia Hernandez,31.0,Male,Philippines,CRS153,Data Science Masterclass Advanced,data science,3609.38,2026-04-13,Desktop,Net Banking,3.4,22.4,In Progress,No,1,65.9,4.0,No,2026-06-01
STU01137,Ann Castillo,30.0,Male,India,CRS113,Personal Development Masterclass Bootcamp,Personal Development,1898.4,2025-05-26,Mobile,UPI,7.4,53.4,In Progress,No,1,72.3,3.4,No,2025-10-14
STU00494,Pam Lowe,32.0,Female,India,CRS133,IT & Software Masterclass Advanced,IT & Software,2319.92,2025-07-26,Tablet,Net Banking,1.3,10.6,In Progress,No,0,,3.0,Yes,2026-05-20
STU01199,Eric Cox,38.0,Female,Australia,CRS182,Cloud Computing Masterclass Intermediate,cloud computing,4813.33,2026-05-16,Desktop,Net Banking,10.0,32.6,In Progress,No,2,64.1,4.1,No,2026-09-08
STU00465,Brenda Collins,18.0,Other,India,CRS199,Graphic Design Masterclass Beginner,Graphic Design,904.98,2026-07-29,Desktop,Wallet,14.8,83.5,In Progress,No,5,66.6,4.8,No,2026-08-03
STU00392,Ashley Pacheco,30.0,Female,India,CRS174,Data Science Masterclass Bootcamp,data science,2135.4,2025-08-08,Mobile,Net Banking,9.0,61.9,In Progress,No,3,70.6,4.1,No,2026-08-23
STU01314,Sara Hernandez,22.0,Female,India,CRS189,Digital Marketing Masterclass Beginner,Digital Marketing,1751.85,2025-10-08,Mobile,UPI,7.9,35.7,In Progress,No,4,63.9,3.1,No,2026-04-29
STU00439,Michelle Miller,17.0,Other,Canada,CRS187,Graphic Design Masterclass Advanced,graphic design,1731.14,2025-05-02,Tablet,Net Banking,3.8,13.3,In Progress,No,1,56.1,4.5,No,2026-03-09
STU01455,Andrew Edwards,18.0,Male,Germany,CRS187,Business & Finance Masterclass Bootcamp,Business and Finance,1312.73,2026-01-12,Desktop,UPI,13.0,59.5,In Progress,No,5,95.2,4.4,No,2026-02-02
STU00583,Rebecca Yu,19.0,Male,Germany,CRS156,Business & Finance Masterclass Bootcamp,Business and Finance,1853.54,2025-05-28,Tablet,Debit Card,11.0,37.9,In Progress,No,4,69.2,4.0,No,2025-08-11
STU01500,Jennifer Sullivan,18.0,Male,,CRS114,Web Development Masterclass Bootcamp,web dev,4010.04,2025-08-20,Tablet,Net Banking,6.7,33.0,In Progress,No,4,81.2,4.1,No,2026-07-09
STU00327,Sean Moore,38.0,Male,Nigeria,CRS191,Personal Development Masterclass Intermediate,Personal Development,585.02,2025-10-03,Desktop,Wallet,4.7,40.3,In Progress,No,2,62.7,3.0,No,2026-05-06
STU01085,Johnathan Thomas,25.0,Male,,CRS109,Personal Development Masterclass Beginner,Personal Development,751.13,2026-07-12,,Wallet,7.3,25.5,In Progress,No,2,87.3,2.9,No,2026-08-22
STU01258,Jessica Lucas,18.0,Female,India,CRS196,Business & Finance Masterclass Bootcamp,Business & Finance,3877.97,2026-05-20,Mobile,UPI,8.6,66.9,In Progress,No,3,78.2,3.4,No,2026-07-15
STU00466,Mr. Jeffrey Horton,26.0,Male,Singapore,CRS164,IT & Software Masterclass Bootcamp,IT & Software,3777.99,2025-11-09,Desktop,UPI,,49.2,In Progress,No,5,76.4,3.8,No,2026-01-12
STU00554,Derek Wilson,22.0,Male,India,CRS188,Digital Marketing Masterclass Advanced,digital marketing,1384.29,2026-07-30,Mobile,UPI,5.4,24.4,In Progress,No,3,58.1,3.1,No,2026-08-09
STU00062,David Garcia,34.0,Female,India,CRS106,Personal Development Masterclass Advanced,Personal Development,1254.08,2026-06-06,Mobile,Credit Card,4.8,25.7,In Progress,No,3,80.0,3.5,No,2026-09-07
STU00419,Crystal Mann,16.0,Male,India,CRS186,Personal Development Masterclass Bootcamp,Personal Development,1424.93,2026-04-18,Desktop,Credit Card,8.9,47.1,In Progress,No,2,50.3,3.5,No,2026-06-20
STU01170,James Randall,25.0,Male,India,CRS194,Digital Marketing Masterclass Intermediate,digital marketing,1821.61,2025-05-30,Desktop,UPI,1.0,6.5,Not Started,No,1,69.8,,No,2026-02-16
STU00709,Monica Anderson,15.0,Female,India,CRS185,IT & Software Masterclass Intermediate,IT and Software,5290.93,2026-07-08,Mobile,Wallet,24.4,94.5,In Progress,No,8,97.9,4.8,No,2026-07-20
STU01466,Adam Willis,23.0,Other,UK,CRS190,Personal Development Masterclass Intermediate,Personal Development,1352.53,2025-08-25,Desktop,Net Banking,8.0,39.2,In Progress,No,5,53.4,3.9,No,2026-01-05
STU00539,Robert Jarvis,24.0,Other,India,CRS132,IT & Software Masterclass Bootcamp,IT & Software,3789.14,2025-12-03,Desktop,UPI,5.3,40.1,In Progress,No,4,63.7,3.4,No,2026-08-20
STU00156,Juan Reyes,20.0,Other,Canada,CRS189,IT & Software Masterclass Beginner,IT and Software,3236.08,2026-05-24,Tablet,UPI,9.4,59.2,In Progress,No,7,90.6,3.7,No,2026-09-15
STU00797,Anne Anderson,32.0,Male,UK,CRS119,IT & Software Masterclass Bootcamp,IT & Software,4935.95,2026-04-06,Tablet,Net Banking,15.4,64.7,In Progress,No,4,65.7,5.0,No,2026-08-09
STU01284,Nicholas Green,19.0,Female,Australia,CRS103,Cloud Computing Masterclass Bootcamp,cloud computing,3149.63,2026-05-02,Desktop,Net Banking,8.6,39.9,In Progress,No,3,74.5,2.2,No,2026-06-15
STU00969,Jocelyn Sharp,38.0,Male,India,CRS103,Web Development Masterclass Intermediate,web dev,4532.02,2025-12-11,Mobile,UPI,2.1,9.8,Not Started,No,1,49.1,,No,2026-01-19
STU00417,Kimberly May,31.0,Male,India,CRS161,Personal Development Masterclass Intermediate,Personal Development,649.37,2026-03-26,Desktop,Debit Card,51.5,99.2,Completed,Yes,6,89.6,4.2,No,2026-06-19
STU00083,John Atkinson,31.0,Other,UK,CRS136,Personal Development Masterclass Bootcamp,Personal Development,777.7,2025-06-29,Mobile,Debit Card,20.7,91.3,In Progress,No,9,88.4,4.5,No,2025-07-09
STU00922,Anthony Dennis,26.0,Male,India,CRS137,Data Science Masterclass Intermediate,Data Science,4323.19,2025-06-04,Tablet,UPI,9.8,43.5,In Progress,No,5,55.6,3.8,No,2026-01-26
STU01244,Heidi Graham,36.0,Female,India,CRS142,Cloud Computing Masterclass Bootcamp,Cloud Computing,3322.96,2026-04-18,Desktop,UPI,13.5,89.6,In Progress,No,8,95.4,3.2,No,2026-06-08
STU00367,Brian Martin,35.0,Female,India,CRS112,IT & Software Masterclass Beginner,IT & Software,3585.51,2026-06-01,Desktop,Wallet,9.7,48.3,In Progress,No,8,67.8,3.3,No,2026-07-22
STU00957,Michael Woods,26.0,Female,UK,CRS160,Cloud Computing Masterclass Advanced,Cloud Computing,3083.43,2025-07-17,Mobile,UPI,22.0,83.7,In Progress,No,4,76.4,4.3,No,2026-05-07
STU00862,David Torres,28.0,Female,USA,CRS133,Data Science Masterclass Beginner,DataScience,5855.37,2026-05-09,Mobile,Net Banking,11.6,65.3,In Progress,No,4,94.9,5.0,No,2026-07-06
STU00979,Kimberly Smith,24.0,Male,India,CRS159,Digital Marketing Masterclass Bootcamp,Digital Marketing,2182.0,2025-07-27,Desktop,Wallet,3.9,19.7,In Progress,No,3,54.6,2.5,No,2026-02-03
STU00612,Rhonda Martinez,30.0,Male,USA,CRS119,Data Science Masterclass Intermediate,data science,1537.6,2025-06-16,Mobile,Net Banking,5.8,49.3,In Progress,No,4,82.3,3.8,No,2026-09-10
STU00349,Hector Ingram,40.0,Male,Australia,CRS120,Data Science Masterclass Advanced,Data Science,1862.77,2025-06-16,Mobile,UPI,2.6,19.1,In Progress,No,1,86.7,4.6,Yes,2026-08-08
STU01202,Carlos Miller,19.0,Other,Australia,CRS149,IT & Software Masterclass Intermediate,IT and Software,4367.91,2025-05-31,Mobile,Debit Card,3.7,23.0,In Progress,No,1,73.6,3.6,No,2025-09-15
STU01366,Felicia Taylor,34.0,Male,Singapore,CRS187,Digital Marketing Masterclass Advanced,digital marketing,2631.47,2026-04-01,Mobile,Net Banking,5.1,20.2,In Progress,No,1,94.7,3.0,No,2026-04-17
STU00167,Sarah Phelps,23.0,Female,Nigeria,CRS117,Graphic Design Masterclass Beginner,Graphic Design,1393.45,2025-09-10,Desktop,UPI,11.0,77.6,In Progress,No,7,79.8,3.7,No,2026-05-26
STU00857,Ryan Johnson,35.0,Other,UK,CRS115,Graphic Design Masterclass Beginner,Graphic Design,2259.16,2025-08-12,Desktop,Wallet,6.1,27.7,In Progress,No,4,81.6,3.5,No,2026-04-20
STU01154,Wayne Weaver,25.0,Female,Australia,CRS131,Graphic Design Masterclass Beginner,Graphic Design,1864.62,2025-12-13,Desktop,UPI,24.4,89.3,In Progress,No,9,89.3,5.0,No,2026-06-06
STU01429,Grace Green,27.0,Other,India,CRS195,Digital Marketing Masterclass Intermediate,Digital Marketing,2401.22,2026-07-26,Tablet,Debit Card,7.5,47.5,In Progress,No,7,85.6,4.0,No,2026-08-12
STU00547,Anna Morse,19.0,Other,Germany,CRS107,Data Science Masterclass Advanced,Data  Science,3434.24,2025-04-18,Desktop,UPI,13.7,78.0,In Progress,No,4,100.0,4.9,No,2026-09-16
STU00205,Adrian Tyler,34.0,Other,India,CRS112,Personal Development Masterclass Bootcamp,Personal Development,1770.45,2025-06-17,Tablet,Wallet,9.0,42.7,In Progress,No,2,97.0,3.5,No,2026-04-15
STU01177,Donna Shaffer,30.0,Other,India,CRS120,Digital Marketing Masterclass Bootcamp,digital marketing,1973.93,2025-11-03,Tablet,Wallet,21.7,87.4,In Progress,No,9,88.2,3.8,No,2026-09-15
STU00710,Kathy Cruz,29.0,Female,USA,CRS103,IT & Software Masterclass Intermediate,IT and Software,1731.15,2025-10-05,Tablet,Wallet,13.7,54.6,In Progress,No,3,95.0,3.7,No,2026-05-01
STU00606,Antonio Goodwin,35.0,Female,UAE,CRS104,Digital Marketing Masterclass Intermediate,Digital Marketing,1040.58,2025-11-14,Tablet,Net Banking,13.5,90.7,In Progress,No,4,60.7,4.7,No,2026-01-22
STU01365,Jeremy Hunter,34.0,Female,USA,CRS125,Graphic Design Masterclass Intermediate,graphic design,2446.25,2026-07-02,Desktop,Debit Card,27.1,100.0,Completed,Yes,12,78.3,5.0,No,2026-07-14
STU00187,Nicole Morgan,22.0,Male,UAE,CRS190,Digital Marketing Masterclass Bootcamp,Digital Marketing,2058.51,2026-05-19,Tablet,UPI,10.9,61.7,In Progress,No,4,68.3,3.7,No,2026-07-16
STU00778,Holly Valdez,30.0,Male,Singapore,CRS110,Business & Finance Masterclass Intermediate,Business and Finance,2219.7,2025-12-25,Desktop,Net Banking,22.2,95.3,Completed,Yes,6,77.3,3.6,No,2026-02-09
STU01461,Brian Larson,29.0,Other,Germany,CRS184,Digital Marketing Masterclass Bootcamp,digital marketing,2969.42,2025-11-08,Mobile,Credit Card,24.7,100.0,Completed,Yes,12,66.5,3.9,No,2026-02-19
STU01276,Pamela Sullivan,26.0,Other,India,CRS120,IT & Software Masterclass Beginner,IT and Software,5398.13,2026-07-05,Mobile,Wallet,8.9,24.3,In Progress,No,2,57.1,2.4,No,2026-08-21
STU00010,Mark Diaz,25.0,Male,India,CRS195,Personal Development Masterclass Bootcamp,Personal Development,741.83,2025-07-17,Mobile,Wallet,7.0,39.8,In Progress,No,4,86.9,3.2,No,2025-08-29
STU00011,Timothy Wong,24.0,Male,Philippines,CRS106,Personal Development Masterclass Advanced,Personal Development,841.9,2025-09-26,Mobile,Net Banking,23.5,86.3,In Progress,No,2,77.5,4.1,No,2025-12-09
STU01491,Jacqueline Pierce,35.0,Female,USA,CRS187,Data Science Masterclass Beginner,DataScience,5818.64,2026-06-21,Mobile,Wallet,8.8,31.4,In Progress,No,0,,3.1,No,2026-08-10
STU01382,Alexis Hogan,26.0,Male,USA,CRS194,Business & Finance Masterclass Beginner,Business & Finance,1331.3,2025-12-13,Mobile,Debit Card,1.4,0.1,Not Started,No,0,,,No,2026-07-12
STU00722,Kristina Young,44.0,Male,Australia,CRS181,Cloud Computing Masterclass Intermediate,cloud computing,5076.07,2026-04-05,Mobile,UPI,7.6,50.9,In Progress,No,2,74.5,3.9,No,2026-08-26
STU00631,Seth Matthews,20.0,Female,Germany,CRS178,Business & Finance Masterclass Advanced,Business and Finance,3181.39,2025-09-27,Tablet,Credit Card,6.7,30.2,In Progress,No,0,,3.0,No,2026-04-26
STU00973,Brian Cole,23.0,Other,India,CRS100,Personal Development Masterclass Bootcamp,Personal Development,816.56,2026-05-04,Mobile,,11.2,73.2,In Progress,No,5,62.4,4.3,No,2026-08-10
STU00747,Kimberly May,26.0,Male,India,CRS117,Digital Marketing Masterclass Bootcamp,Digital Marketing,1021.17,2025-10-28,Mobile,Debit Card,9.8,44.1,In Progress,No,6,88.8,3.3,No,2025-11-02
STU01072,Thomas Garrison,15.0,Female,USA,CRS114,IT & Software Masterclass Intermediate,IT and Software,2804.74,2026-02-11,Desktop,Net Banking,9.5,52.0,In Progress,No,6,64.0,4.4,No,2026-09-08
STU00556,David Kelly,15.0,Female,India,CRS161,Graphic Design Masterclass Advanced,Graphic Design,1182.4,2026-05-25,Mobile,Debit Card,2.9,22.9,In Progress,No,1,68.9,4.1,Yes,2026-07-02
STU00290,Howard Norman,23.0,Other,India,CRS190,Personal Development Masterclass Bootcamp,Personal Development,720.38,2025-07-27,Mobile,Net Banking,18.5,96.0,Completed,Yes,5,86.4,5.0,No,2026-06-06
STU00729,Beverly Silva,25.0,Male,India,CRS120,IT & Software Masterclass Intermediate,IT & Software,3559.72,2025-09-30,Mobile,Net Banking,10.4,56.2,In Progress,No,4,100.0,3.8,No,2026-02-28
STU00428,Mr. Richard Knight PhD,25.0,Male,UAE,CRS178,Digital Marketing Masterclass Bootcamp,Digital Marketing,1455.29,2025-03-23,Desktop,Net Banking,8.9,46.1,In Progress,No,3,74.1,3.9,No,2025-06-24
STU00562,Taylor Calderon,34.0,Male,USA,CRS125,Personal Development Masterclass Advanced,Personal Development,1490.7,2026-06-28,Mobile,Debit Card,2.6,13.9,In Progress,No,0,,3.9,No,2026-08-03
STU00794,Stephanie Hampton,21.0,Male,UK,CRS140,Digital Marketing Masterclass Advanced,digital marketing,2031.74,2025-05-25,Tablet,Net Banking,16.3,70.1,In Progress,No,6,88.6,5.0,No,2026-03-11
STU00995,Gene Castro,31.0,Female,Germany,CRS186,Graphic Design Masterclass Beginner,Graphic Design,1005.11,2026-05-06,Desktop,Debit Card,27.0,98.4,Completed,Yes,5,94.0,4.2,No,2026-09-17
STU01428,Jeffrey Bishop,25.0,Other,Canada,CRS173,IT & Software Masterclass Advanced,IT & Software,3347.68,2025-05-30,Mobile,Net Banking,14.0,74.7,In Progress,No,5,88.5,3.9,No,2026-02-18
STU01054,Steve Davis,22.0,Male,Canada,CRS190,Graphic Design Masterclass Beginner,graphic design,1121.83,2026-04-25,Desktop,UPI,4.2,25.9,In Progress,No,3,87.0,3.5,No,2026-07-01
STU00122,Joseph Coleman,28.0,Male,Philippines,CRS197,Data Science Masterclass Advanced,data science,2595.67,2025-08-24,Desktop,Debit Card,8.6,36.3,In Progress,No,2,83.9,3.2,No,2026-04-07
STU00657,Phillip Burns,30.0,Female,,CRS135,Digital Marketing Masterclass Advanced,digital marketing,1433.33,2025-08-07,Tablet,Net Banking,13.1,76.7,In Progress,No,3,77.5,4.5,No,2026-06-12
STU01160,Jesus Jackson,26.0,Female,India,CRS119,Cloud Computing Masterclass Advanced,cloud computing,6176.09,2026-04-20,Desktop,,5.8,19.2,In Progress,No,1,71.1,3.1,No,2026-04-27
